Time Stamp,Name,Load
01/01/2004 11:32:17,WEST,1609
01/01/2004 11:37:17,CAPITL,1192
01/01/2004 11:37:17,CENTRL,1791
01/01/2004 11:37:17,DUNWOD,597
01/01/2004 11:37:17,GENESE,1072
01/01/2004 11:37:17,HUD VL,1134
01/01/2004 11:37:17,MHK VL,765
01/01/2004 11:37:17,MILLWD,223
01/01/2004 11:37:17,N.Y.C._LONGIL,7056
01/01/2004 11:37:17,NORTH,672
01/01/2004 11:37:17,WEST,1598
01/01/2004 11:42:17,CAPITL,1189
01/01/2004 11:42:17,CENTRL,1790
01/01/2004 11:42:17,DUNWOD,603
01/01/2004 11:42:17,GENESE,1076
01/01/2004 11:42:17,HUD VL,1138
01/01/2004 11:42:17,MHK VL,767
01/01/2004 11:42:17,MILLWD,219
01/01/2004 11:42:17,N.Y.C._LONGIL,7076
01/01/2004 11:42:17,NORTH,673
01/01/2004 11:42:17,WEST,1611
01/01/2004 11:47:17,CAPITL,1189
01/01/2004 11:47:17,CENTRL,1793
01/01/2004 11:47:17,DUNWOD,599
01/01/2004 11:47:17,GENESE,1072
01/01/2004 11:47:17,HUD VL,1142
01/01/2004 11:47:17,MHK VL,768
01/01/2004 11:47:17,MILLWD,219
01/01/2004 11:47:17,N.Y.C._LONGIL,7094
01/01/2004 11:47:17,NORTH,674
01/01/2004 11:47:17,WEST,1617
01/01/2004 11:52:17,CAPITL,1188
01/01/2004 11:52:17,CENTRL,1791
01/01/2004 11:52:17,DUNWOD,601
01/01/2004 11:52:17,GENESE,1067
01/01/2004 11:52:17,HUD VL,1125
01/01/2004 11:52:17,MHK VL,763
01/01/2004 11:52:17,MILLWD,217
01/01/2004 11:52:17,N.Y.C._LONGIL,7085
01/01/2004 11:52:17,NORTH,684
01/01/2004 11:52:17,WEST,1611
01/01/2004 11:55:17,CAPITL,1200
01/01/2004 11:55:17,CENTRL,1792
01/01/2004 11:55:17,DUNWOD,601
01/01/2004 11:55:17,GENESE,1069
01/01/2004 11:55:17,HUD VL,1132
01/01/2004 11:55:17,MHK VL,773
01/01/2004 11:55:17,MILLWD,218
01/01/2004 11:55:17,N.Y.C._LONGIL,7090
01/01/2004 11:55:17,NORTH,678
01/01/2004 11:55:17,WEST,1605
01/01/2004 12:00:00,CAPITL,1192
01/01/2004 12:00:00,CENTRL,1795
01/01/2004 12:00:00,DUNWOD,599
01/01/2004 12:00:00,GENESE,1071
01/01/2004 12:00:00,HUD VL,1139
01/01/2004 12:00:00,MHK VL,761
01/01/2004 12:00:00,MILLWD,224
01/01/2004 12:00:00,N.Y.C._LONGIL,7103
01/01/2004 12:00:00,NORTH,689
01/01/2004 12:00:00,WEST,1592
01/01/2004 12:00:47,CAPITL,1177
01/01/2004 12:00:47,CENTRL,1798
01/01/2004 12:00:47,DUNWOD,607
01/01/2004 12:00:47,GENESE,1076
01/01/2004 12:00:47,HUD VL,1134
01/01/2004 12:00:47,MHK VL,771
01/01/2004 12:00:47,MILLWD,224
01/01/2004 12:00:47,N.Y.C._LONGIL,7101
01/01/2004 12:00:47,NORTH,678
01/01/2004 12:00:47,WEST,1605
01/01/2004 12:05:17,CAPITL,1197
01/01/2004 12:05:17,CENTRL,1798
01/01/2004 12:05:17,DUNWOD,608
01/01/2004 12:05:17,GENESE,1067
01/01/2004 12:05:17,HUD VL,1129
01/01/2004 12:05:17,MHK VL,768
01/01/2004 12:05:17,MILLWD,214
01/01/2004 12:05:17,N.Y.C._LONGIL,7096
01/01/2004 12:05:17,NORTH,675
01/01/2004 12:05:17,WEST,1613
01/01/2004 12:06:47,CAPITL,1179
01/01/2004 12:06:47,CENTRL,1804
01/01/2004 12:06:47,DUNWOD,607
01/01/2004 12:06:47,GENESE,1074
01/01/2004 12:06:47,HUD VL,1139
01/01/2004 12:06:47,MHK VL,771
01/01/2004 12:06:47,MILLWD,221
01/01/2004 12:06:47,N.Y.C._LONGIL,7119
01/01/2004 12:06:47,NORTH,675
01/01/2004 12:06:47,WEST,1615
01/01/2004 12:11:47,CAPITL,1186
01/01/2004 12:11:47,CENTRL,1793
01/01/2004 12:11:47,DUNWOD,606
01/01/2004 12:11:47,GENESE,1081
01/01/2004 12:11:47,HUD VL,1137
01/01/2004 12:11:47,MHK VL,767
01/01/2004 12:11:47,MILLWD,219
01/01/2004 12:11:47,N.Y.C._LONGIL,7133
01/01/2004 12:11:47,NORTH,672
01/01/2004 12:11:47,WEST,1615
01/01/2004 12:16:47,CAPITL,1194
01/01/2004 12:16:47,CENTRL,1810
01/01/2004 12:16:47,DUNWOD,605
01/01/2004 12:16:47,GENESE,1071
01/01/2004 12:16:47,HUD VL,1137
01/01/2004 12:16:47,MHK VL,761
01/01/2004 12:16:47,MILLWD,223
01/01/2004 12:16:47,N.Y.C._LONGIL,7128
01/01/2004 12:16:47,NORTH,676
01/01/2004 12:16:47,WEST,1599
01/01/2004 12:18:17,CAPITL,1197
01/01/2004 12:18:17,CENTRL,1794
01/01/2004 12:18:17,DUNWOD,599
01/01/2004 12:18:17,GENESE,1081
01/01/2004 12:18:17,HUD VL,1120
01/01/2004 12:18:17,MHK VL,772
01/01/2004 12:18:17,MILLWD,217
01/01/2004 12:18:17,N.Y.C._LONGIL,7120
01/01/2004 12:18:17,NORTH,677
01/01/2004 12:18:17,WEST,1620
01/01/2004 12:23:17,CAPITL,1183
01/01/2004 12:23:17,CENTRL,1795
01/01/2004 12:23:17,DUNWOD,610
01/01/2004 12:23:17,GENESE,1076
01/01/2004 12:23:17,HUD VL,1124
01/01/2004 12:23:17,MHK VL,766
01/01/2004 12:23:17,MILLWD,219
01/01/2004 12:23:17,N.Y.C._LONGIL,7140
01/01/2004 12:23:17,NORTH,680
01/01/2004 12:23:17,WEST,1618
01/01/2004 12:28:17,CAPITL,1201
01/01/2004 12:28:17,CENTRL,1795
01/01/2004 12:28:17,DUNWOD,618
01/01/2004 12:28:17,GENESE,1076
01/01/2004 12:28:17,HUD VL,1127
01/01/2004 12:28:17,MHK VL,769
01/01/2004 12:28:17,MILLWD,217
01/01/2004 12:28:17,N.Y.C._LONGIL,7139
01/01/2004 12:28:17,NORTH,676
01/01/2004 12:28:17,WEST,1602
01/01/2004 12:30:17,CAPITL,1187
01/01/2004 12:30:17,CENTRL,1804
01/01/2004 12:30:17,DUNWOD,624
01/01/2004 12:30:17,GENESE,1077
01/01/2004 12:30:17,HUD VL,1132
01/01/2004 12:30:17,MHK VL,759
01/01/2004 12:30:17,MILLWD,212
01/01/2004 12:30:17,N.Y.C._LONGIL,7145
01/01/2004 12:30:17,NORTH,677
01/01/2004 12:30:17,WEST,1599
01/01/2004 12:33:47,CAPITL,1177
01/01/2004 12:33:47,CENTRL,1796
01/01/2004 12:33:47,DUNWOD,597
01/01/2004 12:33:47,GENESE,1070
01/01/2004 12:33:47,HUD VL,1111
01/01/2004 12:33:47,MHK VL,763
01/01/2004 12:33:47,MILLWD,222
01/01/2004 12:33:47,N.Y.C._LONGIL,7132
01/01/2004 12:33:47,NORTH,689
01/01/2004 12:33:47,WEST,1601
01/01/2004 12:38:47,CAPITL,1174
01/01/2004 12:38:47,CENTRL,1799
01/01/2004 12:38:47,DUNWOD,601
01/01/2004 12:38:47,GENESE,1072
01/01/2004 12:38:47,HUD VL,1145
01/01/2004 12:38:47,MHK VL,754
01/01/2004 12:38:47,MILLWD,214
01/01/2004 12:38:47,N.Y.C._LONGIL,7138
01/01/2004 12:38:47,NORTH,676
01/01/2004 12:38:47,WEST,1610
01/01/2004 12:43:47,CAPITL,1180
01/01/2004 12:43:47,CENTRL,1793
01/01/2004 12:43:47,DUNWOD,601
01/01/2004 12:43:47,GENESE,1067
01/01/2004 12:43:47,HUD VL,1126
01/01/2004 12:43:47,MHK VL,757
01/01/2004 12:43:47,MILLWD,221
01/01/2004 12:43:47,N.Y.C._LONGIL,7169
01/01/2004 12:43:47,NORTH,677
01/01/2004 12:43:47,WEST,1624
01/01/2004 12:48:47,CAPITL,1186
01/01/2004 12:48:47,CENTRL,1782
01/01/2004 12:48:47,DUNWOD,612
01/01/2004 12:48:47,GENESE,1074
01/01/2004 12:48:47,HUD VL,1121
01/01/2004 12:48:47,MHK VL,758
01/01/2004 12:48:47,MILLWD,218
01/01/2004 12:48:47,N.Y.C._LONGIL,7143
01/01/2004 12:48:47,NORTH,680
01/01/2004 12:48:47,WEST,1606
01/01/2004 12:53:47,CAPITL,1174
01/01/2004 12:53:47,CENTRL,1796
01/01/2004 12:53:47,DUNWOD,599
01/01/2004 12:53:47,GENESE,1067
01/01/2004 12:53:47,HUD VL,1131
01/01/2004 12:53:47,MHK VL,756
01/01/2004 12:53:47,MILLWD,220
01/01/2004 12:53:47,N.Y.C._LONGIL,7131
01/01/2004 12:53:47,NORTH,672
01/01/2004 12:53:47,WEST,1603
01/01/2004 12:55:17,CAPITL,1185
01/01/2004 12:55:17,CENTRL,1785
01/01/2004 12:55:17,DUNWOD,600
01/01/2004 12:55:17,GENESE,1080
01/01/2004 12:55:17,HUD VL,1125
01/01/2004 12:55:17,MHK VL,754
01/01/2004 12:55:17,MILLWD,212
01/01/2004 12:55:17,N.Y.C._LONGIL,7167
01/01/2004 12:55:17,NORTH,673
01/01/2004 12:55:17,WEST,1607
01/01/2004 13:00:00,CAPITL,1180
01/01/2004 13:00:00,CENTRL,1774
01/01/2004 13:00:00,DUNWOD,602
01/01/2004 13:00:00,GENESE,1077
01/01/2004 13:00:00,HUD VL,1138
01/01/2004 13:00:00,MHK VL,758
01/01/2004 13:00:00,MILLWD,220
01/01/2004 13:00:00,N.Y.C._LONGIL,7148
01/01/2004 13:00:00,NORTH,658
01/01/2004 13:00:00,WEST,1605
01/01/2004 13:00:47,CAPITL,1170
01/01/2004 13:00:47,CENTRL,1792
01/01/2004 13:00:47,DUNWOD,598
01/01/2004 13:00:47,GENESE,1077
01/01/2004 13:00:47,HUD VL,1130
01/01/2004 13:00:47,MHK VL,755
01/01/2004 13:00:47,MILLWD,219
01/01/2004 13:00:47,N.Y.C._LONGIL,7147
01/01/2004 13:00:47,NORTH,673
01/01/2004 13:00:47,WEST,1600
01/01/2004 13:05:17,CAPITL,1177
01/01/2004 13:05:17,CENTRL,1780
01/01/2004 13:05:17,DUNWOD,597
01/01/2004 13:05:17,GENESE,1076
01/01/2004 13:05:17,HUD VL,1122
01/01/2004 13:05:17,MHK VL,750
01/01/2004 13:05:17,MILLWD,219
01/01/2004 13:05:17,N.Y.C._LONGIL,7156
01/01/2004 13:05:17,NORTH,673
01/01/2004 13:05:17,WEST,1596
01/01/2004 13:06:47,CAPITL,1180
01/01/2004 13:06:47,CENTRL,1782
01/01/2004 13:06:47,DUNWOD,601
01/01/2004 13:06:47,GENESE,1074
01/01/2004 13:06:47,HUD VL,1131
01/01/2004 13:06:47,MHK VL,752
01/01/2004 13:06:47,MILLWD,219
01/01/2004 13:06:47,N.Y.C._LONGIL,7151
01/01/2004 13:06:47,NORTH,670
01/01/2004 13:06:47,WEST,1609
01/01/2004 13:11:47,CAPITL,1167
01/01/2004 13:11:47,CENTRL,1791
01/01/2004 13:11:47,DUNWOD,611
01/01/2004 13:11:47,GENESE,1076
01/01/2004 13:11:47,HUD VL,1123
01/01/2004 13:11:47,MHK VL,753
01/01/2004 13:11:47,MILLWD,212
01/01/2004 13:11:47,N.Y.C._LONGIL,7149
01/01/2004 13:11:47,NORTH,668
01/01/2004 13:11:47,WEST,1623
01/01/2004 13:16:47,CAPITL,1176
01/01/2004 13:16:47,CENTRL,1782
01/01/2004 13:16:47,DUNWOD,597
01/01/2004 13:16:47,GENESE,1074
01/01/2004 13:16:47,HUD VL,1115
01/01/2004 13:16:47,MHK VL,748
01/01/2004 13:16:47,MILLWD,222
01/01/2004 13:16:47,N.Y.C._LONGIL,7154
01/01/2004 13:16:47,NORTH,677
01/01/2004 13:16:47,WEST,1609
01/01/2004 13:18:17,CAPITL,1168
01/01/2004 13:18:17,CENTRL,1806
01/01/2004 13:18:17,DUNWOD,610
01/01/2004 13:18:17,GENESE,1074
01/01/2004 13:18:17,HUD VL,1140
01/01/2004 13:18:17,MHK VL,732
01/01/2004 13:18:17,MILLWD,214
01/01/2004 13:18:17,N.Y.C._LONGIL,7163
01/01/2004 13:18:17,NORTH,666
01/01/2004 13:18:17,WEST,1629
01/01/2004 13:23:17,CAPITL,1171
01/01/2004 13:23:17,CENTRL,1789
01/01/2004 13:23:17,DUNWOD,600
01/01/2004 13:23:17,GENESE,1079
01/01/2004 13:23:17,HUD VL,1125
01/01/2004 13:23:17,MHK VL,755
01/01/2004 13:23:17,MILLWD,220
01/01/2004 13:23:17,N.Y.C._LONGIL,7164
01/01/2004 13:23:17,NORTH,668
01/01/2004 13:23:17,WEST,1596
01/01/2004 13:28:17,CAPITL,1168
01/01/2004 13:28:17,CENTRL,1778
01/01/2004 13:28:17,DUNWOD,609
01/01/2004 13:28:17,GENESE,1073
01/01/2004 13:28:17,HUD VL,1129
01/01/2004 13:28:17,MHK VL,742
01/01/2004 13:28:17,MILLWD,207
01/01/2004 13:28:17,N.Y.C._LONGIL,7155
01/01/2004 13:28:17,NORTH,674
01/01/2004 13:28:17,WEST,1613
01/01/2004 13:33:17,CAPITL,1170
01/01/2004 13:33:17,CENTRL,1785
01/01/2004 13:33:17,DUNWOD,611
01/01/2004 13:33:17,GENESE,1074
01/01/2004 13:33:17,HUD VL,1114
01/01/2004 13:33:17,MHK VL,753
01/01/2004 13:33:17,MILLWD,211
01/01/2004 13:33:17,N.Y.C._LONGIL,7152
01/01/2004 13:33:17,NORTH,673
01/01/2004 13:33:17,WEST,1624
01/01/2004 13:35:17,CAPITL,1163
01/01/2004 13:35:17,CENTRL,1783
01/01/2004 13:35:17,DUNWOD,602
01/01/2004 13:35:17,GENESE,1072
01/01/2004 13:35:17,HUD VL,1114
01/01/2004 13:35:17,MHK VL,740
01/01/2004 13:35:17,MILLWD,210
01/01/2004 13:35:17,N.Y.C._LONGIL,7158
01/01/2004 13:35:17,NORTH,668
01/01/2004 13:35:17,WEST,1602
01/01/2004 13:40:17,CAPITL,1148
01/01/2004 13:40:17,CENTRL,1773
01/01/2004 13:40:17,DUNWOD,597
01/01/2004 13:40:17,GENESE,1074
01/01/2004 13:40:17,HUD VL,1125
01/01/2004 13:40:17,MHK VL,742
01/01/2004 13:40:17,MILLWD,201
01/01/2004 13:40:17,N.Y.C._LONGIL,7170
01/01/2004 13:40:17,NORTH,667
01/01/2004 13:40:17,WEST,1609
01/01/2004 13:45:17,CAPITL,1148
01/01/2004 13:45:17,CENTRL,1784
01/01/2004 13:45:17,DUNWOD,597
01/01/2004 13:45:17,GENESE,1063
01/01/2004 13:45:17,HUD VL,1107
01/01/2004 13:45:17,MHK VL,740
01/01/2004 13:45:17,MILLWD,215
01/01/2004 13:45:17,N.Y.C._LONGIL,7175
01/01/2004 13:45:17,NORTH,670
01/01/2004 13:45:17,WEST,1600
01/01/2004 13:50:17,CAPITL,1154
01/01/2004 13:50:17,CENTRL,1768
01/01/2004 13:50:17,DUNWOD,595
01/01/2004 13:50:17,GENESE,1066
01/01/2004 13:50:17,HUD VL,1101
01/01/2004 13:50:17,MHK VL,733
01/01/2004 13:50:17,MILLWD,214
01/01/2004 13:50:17,N.Y.C._LONGIL,7156
01/01/2004 13:50:17,NORTH,675
01/01/2004 13:50:17,WEST,1609
01/01/2004 13:55:17,CAPITL,1153
01/01/2004 13:55:17,CENTRL,1764
01/01/2004 13:55:17,DUNWOD,602
01/01/2004 13:55:17,GENESE,1068
01/01/2004 13:55:17,HUD VL,1115
01/01/2004 13:55:17,MHK VL,732
01/01/2004 13:55:17,MILLWD,213
01/01/2004 13:55:17,N.Y.C._LONGIL,7178
01/01/2004 13:55:17,NORTH,672
01/01/2004 13:55:17,WEST,1599
01/01/2004 13:56:47,CAPITL,1151
01/01/2004 13:56:47,CENTRL,1758
01/01/2004 13:56:47,DUNWOD,598
01/01/2004 13:56:47,GENESE,1065
01/01/2004 13:56:47,HUD VL,1117
01/01/2004 13:56:47,MHK VL,734
01/01/2004 13:56:47,MILLWD,213
01/01/2004 13:56:47,N.Y.C._LONGIL,7175
01/01/2004 13:56:47,NORTH,674
01/01/2004 13:56:47,WEST,1614
01/01/2004 14:00:00,CAPITL,1155
01/01/2004 14:00:00,CENTRL,1776
01/01/2004 14:00:00,DUNWOD,595
01/01/2004 14:00:00,GENESE,1063
01/01/2004 14:00:00,HUD VL,1103
01/01/2004 14:00:00,MHK VL,735
01/01/2004 14:00:00,MILLWD,215
01/01/2004 14:00:00,N.Y.C._LONGIL,7204
01/01/2004 14:00:00,NORTH,669
01/01/2004 14:00:00,WEST,1600
01/01/2004 14:01:47,CAPITL,1151
01/01/2004 14:01:47,CENTRL,1777
01/01/2004 14:01:47,DUNWOD,596
01/01/2004 14:01:47,GENESE,1055
01/01/2004 14:01:47,HUD VL,1111
01/01/2004 14:01:47,MHK VL,726
01/01/2004 14:01:47,MILLWD,208
01/01/2004 14:01:47,N.Y.C._LONGIL,7196
01/01/2004 14:01:47,NORTH,672
01/01/2004 14:01:47,WEST,1610
01/01/2004 14:05:47,CAPITL,1159
01/01/2004 14:05:47,CENTRL,1760
01/01/2004 14:05:47,DUNWOD,613
01/01/2004 14:05:47,GENESE,1064
01/01/2004 14:05:47,HUD VL,1107
01/01/2004 14:05:47,MHK VL,722
01/01/2004 14:05:47,MILLWD,205
01/01/2004 14:05:47,N.Y.C._LONGIL,7176
01/01/2004 14:05:47,NORTH,680
01/01/2004 14:05:47,WEST,1620
01/01/2004 14:10:47,CAPITL,1145
01/01/2004 14:10:47,CENTRL,1775
01/01/2004 14:10:47,DUNWOD,598
01/01/2004 14:10:47,GENESE,1067
01/01/2004 14:10:47,HUD VL,1106
01/01/2004 14:10:47,MHK VL,731
01/01/2004 14:10:47,MILLWD,214
01/01/2004 14:10:47,N.Y.C._LONGIL,7194
01/01/2004 14:10:47,NORTH,663
01/01/2004 14:10:47,WEST,1583
01/01/2004 14:15:47,CAPITL,1151
01/01/2004 14:15:47,CENTRL,1757
01/01/2004 14:15:47,DUNWOD,606
01/01/2004 14:15:47,GENESE,1061
01/01/2004 14:15:47,HUD VL,1123
01/01/2004 14:15:47,MHK VL,727
01/01/2004 14:15:47,MILLWD,206
01/01/2004 14:15:47,N.Y.C._LONGIL,7172
01/01/2004 14:15:47,NORTH,669
01/01/2004 14:15:47,WEST,1596
01/01/2004 14:17:17,CAPITL,1138
01/01/2004 14:17:17,CENTRL,1758
01/01/2004 14:17:17,DUNWOD,597
01/01/2004 14:17:17,GENESE,1060
01/01/2004 14:17:17,HUD VL,1109
01/01/2004 14:17:17,MHK VL,727
01/01/2004 14:17:17,MILLWD,206
01/01/2004 14:17:17,N.Y.C._LONGIL,7210
01/01/2004 14:17:17,NORTH,677
01/01/2004 14:17:17,WEST,1616
01/01/2004 14:22:17,CAPITL,1143
01/01/2004 14:22:17,CENTRL,1760
01/01/2004 14:22:17,DUNWOD,598
01/01/2004 14:22:17,GENESE,1053
01/01/2004 14:22:17,HUD VL,1111
01/01/2004 14:22:17,MHK VL,732
01/01/2004 14:22:17,MILLWD,210
01/01/2004 14:22:17,N.Y.C._LONGIL,7196
01/01/2004 14:22:17,NORTH,665
01/01/2004 14:22:17,WEST,1609
01/01/2004 14:27:17,CAPITL,1140
01/01/2004 14:27:17,CENTRL,1761
01/01/2004 14:27:17,DUNWOD,612
01/01/2004 14:27:17,GENESE,1063
01/01/2004 14:27:17,HUD VL,1112
01/01/2004 14:27:17,MHK VL,732
01/01/2004 14:27:17,MILLWD,208
01/01/2004 14:27:17,N.Y.C._LONGIL,7177
01/01/2004 14:27:17,NORTH,663
01/01/2004 14:27:17,WEST,1607
01/01/2004 14:29:17,CAPITL,1141
01/01/2004 14:29:17,CENTRL,1756
01/01/2004 14:29:17,DUNWOD,621
01/01/2004 14:29:17,GENESE,1057
01/01/2004 14:29:17,HUD VL,1125
01/01/2004 14:29:17,MHK VL,730
01/01/2004 14:29:17,MILLWD,197
01/01/2004 14:29:17,N.Y.C._LONGIL,7180
01/01/2004 14:29:17,NORTH,664
01/01/2004 14:29:17,WEST,1597
01/01/2004 14:34:17,CAPITL,1132
01/01/2004 14:34:17,CENTRL,1767
01/01/2004 14:34:17,DUNWOD,620
01/01/2004 14:34:17,GENESE,1053
01/01/2004 14:34:17,HUD VL,1116
01/01/2004 14:34:17,MHK VL,723
01/01/2004 14:34:17,MILLWD,204
01/01/2004 14:34:17,N.Y.C._LONGIL,7186
01/01/2004 14:34:17,NORTH,665
01/01/2004 14:34:17,WEST,1610
01/01/2004 14:39:17,CAPITL,1135
01/01/2004 14:39:17,CENTRL,1751
01/01/2004 14:39:17,DUNWOD,611
01/01/2004 14:39:17,GENESE,1060
01/01/2004 14:39:17,HUD VL,1101
01/01/2004 14:39:17,MHK VL,720
01/01/2004 14:39:17,MILLWD,209
01/01/2004 14:39:17,N.Y.C._LONGIL,7193
01/01/2004 14:39:17,NORTH,675
01/01/2004 14:39:17,WEST,1594
01/01/2004 14:44:17,CAPITL,1148
01/01/2004 14:44:17,CENTRL,1753
01/01/2004 14:44:17,DUNWOD,604
01/01/2004 14:44:17,GENESE,1057
01/01/2004 14:44:17,HUD VL,1110
01/01/2004 14:44:17,MHK VL,729
01/01/2004 14:44:17,MILLWD,205
01/01/2004 14:44:17,N.Y.C._LONGIL,7214
01/01/2004 14:44:17,NORTH,667
01/01/2004 14:44:17,WEST,1600
01/01/2004 14:49:17,CAPITL,1132
01/01/2004 14:49:17,CENTRL,1754
01/01/2004 14:49:17,DUNWOD,605
01/01/2004 14:49:17,GENESE,1047
01/01/2004 14:49:17,HUD VL,1106
01/01/2004 14:49:17,MHK VL,714
01/01/2004 14:49:17,MILLWD,205
01/01/2004 14:49:17,N.Y.C._LONGIL,7171
01/01/2004 14:49:17,NORTH,667
01/01/2004 14:49:17,WEST,1616
01/01/2004 14:54:17,CAPITL,1131
01/01/2004 14:54:17,CENTRL,1751
01/01/2004 14:54:17,DUNWOD,605
01/01/2004 14:54:17,GENESE,1051
01/01/2004 14:54:17,HUD VL,1107
01/01/2004 14:54:17,MHK VL,723
01/01/2004 14:54:17,MILLWD,208
01/01/2004 14:54:17,N.Y.C._LONGIL,7186
01/01/2004 14:54:17,NORTH,663
01/01/2004 14:54:17,WEST,1605
01/01/2004 14:55:47,CAPITL,1143
01/01/2004 14:55:47,CENTRL,1751
01/01/2004 14:55:47,DUNWOD,603
01/01/2004 14:55:47,GENESE,1052
01/01/2004 14:55:47,HUD VL,1111
01/01/2004 14:55:47,MHK VL,723
01/01/2004 14:55:47,MILLWD,210
01/01/2004 14:55:47,N.Y.C._LONGIL,7202
01/01/2004 14:55:47,NORTH,661
01/01/2004 14:55:47,WEST,1599
01/01/2004 15:00:00,CAPITL,1126
01/01/2004 15:00:00,CENTRL,1761
01/01/2004 15:00:00,DUNWOD,601
01/01/2004 15:00:00,GENESE,1051
01/01/2004 15:00:00,HUD VL,1108
01/01/2004 15:00:00,MHK VL,710
01/01/2004 15:00:00,MILLWD,210
01/01/2004 15:00:00,N.Y.C._LONGIL,7206
01/01/2004 15:00:00,NORTH,673
01/01/2004 15:00:00,WEST,1605
01/01/2004 15:00:47,CAPITL,1135
01/01/2004 15:00:47,CENTRL,1761
01/01/2004 15:00:47,DUNWOD,608
01/01/2004 15:00:47,GENESE,1052
01/01/2004 15:00:47,HUD VL,1105
01/01/2004 15:00:47,MHK VL,716
01/01/2004 15:00:47,MILLWD,212
01/01/2004 15:00:47,N.Y.C._LONGIL,7214
01/01/2004 15:00:47,NORTH,670
01/01/2004 15:00:47,WEST,1599
01/01/2004 15:05:47,CAPITL,1144
01/01/2004 15:05:47,CENTRL,1748
01/01/2004 15:05:47,DUNWOD,607
01/01/2004 15:05:47,GENESE,1061
01/01/2004 15:05:47,HUD VL,1114
01/01/2004 15:05:47,MHK VL,718
01/01/2004 15:05:47,MILLWD,210
01/01/2004 15:05:47,N.Y.C._LONGIL,7207
01/01/2004 15:05:47,NORTH,669
01/01/2004 15:05:47,WEST,1601
01/01/2004 15:07:17,CAPITL,1126
01/01/2004 15:07:17,CENTRL,1760
01/01/2004 15:07:17,DUNWOD,611
01/01/2004 15:07:17,GENESE,1055
01/01/2004 15:07:17,HUD VL,1110
01/01/2004 15:07:17,MHK VL,723
01/01/2004 15:07:17,MILLWD,212
01/01/2004 15:07:17,N.Y.C._LONGIL,7209
01/01/2004 15:07:17,NORTH,664
01/01/2004 15:07:17,WEST,1616
01/01/2004 15:12:17,CAPITL,1139
01/01/2004 15:12:17,CENTRL,1759
01/01/2004 15:12:17,DUNWOD,615
01/01/2004 15:12:17,GENESE,1052
01/01/2004 15:12:17,HUD VL,1114
01/01/2004 15:12:17,MHK VL,729
01/01/2004 15:12:17,MILLWD,209
01/01/2004 15:12:17,N.Y.C._LONGIL,7198
01/01/2004 15:12:17,NORTH,660
01/01/2004 15:12:17,WEST,1611
01/01/2004 15:16:47,CAPITL,1137
01/01/2004 15:16:47,CENTRL,1756
01/01/2004 15:16:47,DUNWOD,602
01/01/2004 15:16:47,GENESE,1057
01/01/2004 15:16:47,HUD VL,1092
01/01/2004 15:16:47,MHK VL,723
01/01/2004 15:16:47,MILLWD,224
01/01/2004 15:16:47,N.Y.C._LONGIL,7229
01/01/2004 15:16:47,NORTH,669
01/01/2004 15:16:47,WEST,1608
01/01/2004 15:21:17,CAPITL,1130
01/01/2004 15:21:17,CENTRL,1769
01/01/2004 15:21:17,DUNWOD,597
01/01/2004 15:21:17,GENESE,1053
01/01/2004 15:21:17,HUD VL,1127
01/01/2004 15:21:17,MHK VL,726
01/01/2004 15:21:17,MILLWD,210
01/01/2004 15:21:17,N.Y.C._LONGIL,7226
01/01/2004 15:21:17,NORTH,662
01/01/2004 15:21:17,WEST,1614
01/01/2004 15:26:17,CAPITL,1145
01/01/2004 15:26:17,CENTRL,1747
01/01/2004 15:26:17,DUNWOD,609
01/01/2004 15:26:17,GENESE,1056
01/01/2004 15:26:17,HUD VL,1110
01/01/2004 15:26:17,MHK VL,731
01/01/2004 15:26:17,MILLWD,205
01/01/2004 15:26:17,N.Y.C._LONGIL,7196
01/01/2004 15:26:17,NORTH,663
01/01/2004 15:26:17,WEST,1596
01/01/2004 15:27:47,CAPITL,1147
01/01/2004 15:27:47,CENTRL,1762
01/01/2004 15:27:47,DUNWOD,604
01/01/2004 15:27:47,GENESE,1058
01/01/2004 15:27:47,HUD VL,1126
01/01/2004 15:27:47,MHK VL,731
01/01/2004 15:27:47,MILLWD,212
01/01/2004 15:27:47,N.Y.C._LONGIL,7208
01/01/2004 15:27:47,NORTH,666
01/01/2004 15:27:47,WEST,1621
01/01/2004 15:32:47,CAPITL,1139
01/01/2004 15:32:47,CENTRL,1763
01/01/2004 15:32:47,DUNWOD,618
01/01/2004 15:32:47,GENESE,1062
01/01/2004 15:32:47,HUD VL,1116
01/01/2004 15:32:47,MHK VL,730
01/01/2004 15:32:47,MILLWD,207
01/01/2004 15:32:47,N.Y.C._LONGIL,7201
01/01/2004 15:32:47,NORTH,666
01/01/2004 15:32:47,WEST,1602
01/01/2004 15:34:17,CAPITL,1143
01/01/2004 15:34:17,CENTRL,1768
01/01/2004 15:34:17,DUNWOD,611
01/01/2004 15:34:17,GENESE,1062
01/01/2004 15:34:17,HUD VL,1118
01/01/2004 15:34:17,MHK VL,728
01/01/2004 15:34:17,MILLWD,211
01/01/2004 15:34:17,N.Y.C._LONGIL,7217
01/01/2004 15:34:17,NORTH,670
01/01/2004 15:34:17,WEST,1604
01/01/2004 15:39:17,CAPITL,1148
01/01/2004 15:39:17,CENTRL,1767
01/01/2004 15:39:17,DUNWOD,607
01/01/2004 15:39:17,GENESE,1061
